Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (kgf/W),App message,
6.735625,1650.790399999969,,,,0.9625119627033053,0,0.058585377522589424,0,0,0,0,,
6.857825000000187,1662.0848000000115,,,,0.9625119627033053,0,0.061880792714729654,0,0,0,0,,
7.045759999999777,1687.532799999899,,,,1.050432102798134,0,0.0652859084637102,0,0,0,0,,
7.254050000000745,1725.2808000000368,,,,1.0924430175816,0,0.061000415049814835,0,0,0,0,,
7.346445000000298,1745.6647999999404,,,,1.0924430175816,0,0.06196592498521915,0,0,0,0,,
7.507195000000298,1769.1128000000026,,,,1.1470479605158999,0,0.05904212651878835,0,0,0,0,,
7.667790000000037,1792.0103999999992,,,,1.187956241066818,0,0.06243074420930253,0,0,0,0,,
7.838504999999889,1824.4775999999547,,,,1.227686109485834,0,0.06542957003455381,0,0,0,0,,
7.9559699999997395,1845.9223999999813,,,,1.2839750725158223,0,0.06606602903345901,0,0,0,0,,
8.085839999999852,1863.3456000001752,,,,1.3403927819376864,0,0.058348989270150725,0,0,0,0,,
8.196259999999777,1880.150399999984,,,,1.3403927819376864,0,0.060514151345222485,0,0,0,0,,
8.311679999999702,1895.1175999999396,,,,1.4098523269702776,0,0.05969869706771207,0,0,0,0,,
8.391134999999776,1914.806399999943,,,,1.4729390507960016,0,0.05971204085487464,0,0,0,0,,
8.550419999999926,1938.8431999999739,,,,1.5544334401107112,0,0.06251658343930198,0,0,0,0,,
8.71975499999989,1966.1895999999251,,,,1.632468405414833,0,0.06471505467758698,0,0,0,0,,
8.88841000000015,1987.9015999998956,,,,1.700379934794324,0,0.06737644725451411,0,0,0,0,,
9.045455000000075,2000,,,,1.782940843998022,0,0.06865506135468055,0,0,0,0,,
9.187169999999925,2000,,,,1.8292763408003805,0,0.0654588490408457,0,0,0,0,,
9.32193499999959,2000,,,,1.8588424000169943,0,0.06671437448589698,0,0,0,0,,
9.536144999999554,2000,,,,1.8711630980960936,0,0.06272949290887891,0,0,0,0,,
9.769094999999739,2000,,,,1.873439332293771,0,0.06106410377371511,0,0,0,0,,
