Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (kgf/W),App message,
4.920129999999888,1200,,,,0.14019601871530404,0,0.06606996761285756,0,0,0,0,,
4.990389999999665,1200,,,,0.14019601871530404,0,0.06425259114935489,0,0,0,0,,
5.098629999999888,1200,,,,0.16708720169536262,0,0.06505789848840086,0,0,0,0,,
5.170200000000186,1200,,,,0.1858526771747191,0,0.06289309509355785,0,0,0,0,,
5.270129999999888,1200,,,,0.1858526771747191,0,0.06107217738557137,0,0,0,0,,
5.367014999999665,1200,,,,0.19517875766624515,0,0.05831027219396935,0,0,0,0,,
5.466985000000335,1200,,,,0.19828865466023718,0,0.06063448931760476,0,0,0,0,,
5.540274999999442,1200,,,,0.19828865466023718,0,0.06277029833517292,0,0,0,0,,
5.670554999999702,1200,,,,0.2048375606519967,0,0.06650732460101277,0,0,0,0,,
5.768459999999963,1200,,,,0.2063406044532478,0,0.06539204983271288,0,0,0,0,,
5.935679999999702,1200,,,,0.2063406044532478,0,0.06383359942354583,0,0,0,0,,
6.123644999999553,1200,,,,0.2067101791400056,0,0.062392285484829293,0,0,0,0,,
6.187009999999776,1200,,,,0.2067101791400056,0,0.061746176861534316,0,0,0,0,,
6.302099999999627,1200,,,,0.20572153246795813,0,0.06136460074673446,0,0,0,0,,
6.369929999999702,1200,,,,0.20429194211543686,0,0.06129578296326738,0,0,0,0,,
6.483044999999925,1200,,,,0.20429194211543686,0,0.06430821395637441,0,0,0,0,,
6.515475000000559,1200,,,,0.20365595548213283,0,0.06496633676421254,0,0,0,0,,
6.613725000000559,1200,,,,0.20365595548213283,0,0.0631478130054417,0,0,0,0,,
6.648975000000559,1200,,,,0.20365595548213283,0,0.06487010087466129,0,0,0,0,,
6.720464999999851,1200,,,,0.20340859486373225,0,0.06541759983939953,0,0,0,0,,
6.814304999999702,1200,,,,0.20431128491322062,0,0.06775501050567968,0,0,0,0,,
6.922665000000038,1200,,,,0.20431128491322062,0,0.06877706066117278,0,0,0,0,,
7.029535000000149,1200,,,,0.2047869238804807,0,0.0658653030122884,0,0,0,0,,
7.127875,1200,,,,0.2049284314914685,0,0.0655358276678051,0,0,0,0,,
7.216905000000261,1200,,,,0.2049284314914685,0,0.06280059881525167,0,0,0,0,,
7.319740000000223,1200,,,,0.20732652693706055,0,0.06252872496807597,0,0,0,0,,
7.411705000000074,1200,,,,0.20732652693706055,0,0.06300246108952894,0,0,0,0,,
7.481665000000037,1200,,,,0.20524073759192635,0,0.06208653414790576,0,0,0,0,,
7.545089999999851,1200,,,,0.20524073759192635,0,0.06274044874500977,0,0,0,0,,
7.650044999999926,1200,,,,0.2059698787151995,0,0.061132004948232524,0,0,0,0,,
7.756490000000223,1200,,,,0.2059698787151995,0,0.06279464906171811,0,0,0,0,,
7.852570000000298,1200,,,,0.20555446708508734,0,0.06567742948198903,0,0,0,0,,
8.01396999999974,1200,,,,0.20546888994133913,0,0.0606440787853818,0,0,0,0,,
8.174865000000224,1200,,,,0.2054022702705524,0,0.06054510714567605,0,0,0,0,,
8.273150000000372,1200,,,,0.20324977730805127,0,0.06270400403231506,0,0,0,0,,
8.348100000000558,1200,,,,0.2083985174697951,0,0.06308673506422652,0,0,0,0,,
8.44769000000041,1200,,,,0.2083985174697951,0,0.06485410582811374,0,0,0,0,,
8.54787999999989,1200,,,,0.20470645354947387,0,0.06385376844570498,0,0,0,0,,
8.640129999999889,1200,,,,0.2029986340735773,0,0.06593053245699174,0,0,0,0,,
8.780520000000484,1200,,,,0.2023381308996483,0,0.06501564878997465,0,0,0,0,,
8.883040000000037,1200,,,,0.2023381308996483,0,0.06348730644246832,0,0,0,0,,
8.95346999999974,1200,,,,0.20235964049151436,0,0.0629199765763929,0,0,0,0,,
9.068334999999962,1200,,,,0.20235964049151436,0,0.06423877056140523,0,0,0,0,,
9.16066000000015,1200,,,,0.20272950885378407,0,0.06718559870378935,0,0,0,0,,
9.191229999999516,1200,,,,0.20272950885378407,0,0.06545087983378883,0,0,0,0,,
9.29616000000015,1200,,,,0.20287388492029906,0,0.06438532511249379,0,0,0,0,,
9.383310000000522,1200,,,,0.2022697308010851,0,0.06308489394472638,0,0,0,0,,
9.418245000000113,1200,,,,0.2022697308010851,0,0.062273734824746574,0,0,0,0,,
9.525879999999889,1200,,,,0.19675960550182003,0,0.05972108955901936,0,0,0,0,,
9.550424999999814,1200,,,,0.19675960550182003,0,0.06036533227439583,0,0,0,0,,
9.622265000000596,1200,,,,0.19675960550182003,0,0.06303556563105248,0,0,0,0,,
9.745254999999888,1200,,,,0.19412575871519436,0,0.0626862707721139,0,0,0,0,,
9.860879999999888,1200,,,,0.19845645680050017,0,0.06777842292510972,0,0,0,0,,
9.931354999999515,1200,,,,0.19845645680050017,0,0.064986111606273,0,0,0,0,,
9.96994000000041,1200,,,,0.19845645680050017,0,0.0626858945672214,0,0,0,0,,
10.066714999999851,1200,,,,0.2024527457090218,0,0.0631781284914884,0,0,0,0,,
10.159419999999926,1200,,,,0.2039098634027312,0,0.064416968314012,0,0,0,0,,
10.302974999999627,1200,,,,0.20480104792833412,0,0.06221649225104718,0,0,0,0,,
10.406734999999404,1200,,,,0.20480104792833412,0,0.06296024892943063,0,0,0,0,,
10.566630000000819,1200,,,,0.20502651024030033,0,0.06237860154476603,0,0,0,0,,
10.668644999999554,1200,,,,0.20483568472613983,0,0.06341809959058553,0,0,0,0,,
10.765770000000485,1200,,,,0.20473637768099845,0,0.06182090635936143,0,0,0,0,,
10.875254999999889,1200,,,,0.20473637768099845,0,0.06335424087909977,0,0,0,0,,
10.974830000000075,1200,,,,0.20327499524282816,0,0.06500360341122327,0,0,0,0,,
11.051844999999739,1200,,,,0.2028043700853091,0,0.06292736453453598,0,0,0,0,,
11.11871499999985,1200,,,,0.2028043700853091,0,0.06168663890674629,0,0,0,0,,
11.233544999999925,1200,,,,0.19959988890942842,0,0.059733346845213746,0,0,0,0,,
11.29515500000026,1200,,,,0.19959988890942842,0,0.05770566030003183,0,0,0,0,,
11.392699999999255,1200,,,,0.2008926808315214,0,0.05997636955464665,0,0,0,0,,
11.448910000000149,1200,,,,0.2008926808315214,0,0.061394084174692796,0,0,0,0,,
11.545700000000187,1200,,,,0.19964924964723196,0,0.06266246345698466,0,0,0,0,,
11.653354999999516,1200,,,,0.19909564083977996,0,0.06544678255585713,0,0,0,0,,
11.69484499999974,1200,,,,0.19909564083977996,0,0.06303501809847498,0,0,0,0,,
11.800599999999628,1200,,,,0.19856043280696928,0,0.06235346919499228,0,0,0,0,,
11.90059500000067,1200,,,,0.19856043280696928,0,0.0670175584159337,0,0,0,0,,
12.019894999999552,1200,,,,0.19833720478239183,0,0.06589050622115986,0,0,0,0,,
12.225054999999703,1200,,,,0.20365972867139273,0,0.06919691293370253,0,0,0,0,,
12.266709999999962,1200,,,,0.20574395484512298,0,0.07208395627664538,0,0,0,0,,
12.440325000000186,1200,,,,0.20654116620453236,0,0.06751872247656684,0,0,0,0,,
12.647294999999925,1200,,,,0.20638244153347304,0,0.06376985650416842,0,0,0,0,,
12.712290000000037,1200,,,,0.206359224903972,0,0.06668832793578443,0,0,0,0,,
12.82369000000041,1200,,,,0.206359224903972,0,0.06501262148354985,0,0,0,0,,
12.967344999999739,2000,,,,0.20401798832794818,0,0.06300687855305491,0,0,0,0,,
13.04316000000015,2000,,,,0.20323864033327946,0,0.061239608066730206,0,0,0,0,,
13.195174999999814,2000,,,,0.2029034252258389,0,0.059897832785151504,0,0,0,0,,
13.289100000000559,2000,,,,0.24252282051018534,0,0.06067521145793892,0,0,0,0,,
13.384834999999963,2000,,,,0.24252282051018534,0,0.06317941490651767,0,0,0,0,,
13.482665000000038,2000,,,,1.0683552185482472,0,0.06236113205203185,0,0,0,0,,
13.54765499999933,2000,,,,1.0683552185482472,0,0.06355120099200551,0,0,0,0,,
13.616665000000037,2000,,,,1.522768119105959,0,0.06198924633040109,0,0,0,0,,
13.712849999999628,2000,,,,1.522768119105959,0,0.06134558626581736,0,0,0,0,,
13.780804999999702,2000,,,,1.7523489027025732,0,0.06215362652835491,0,0,0,0,,
13.841775000000373,2000,,,,1.7523489027025732,0,0.06217393243803215,0,0,0,0,,
13.949910000000148,2000,,,,1.8483778844386947,0,0.05901705917241078,0,0,0,0,,
14.019424999999814,2000,,,,1.8483778844386947,0,0.06298032421982876,0,0,0,0,,
14.118399999999442,2000,,,,1.87651588813971,0,0.06131594383827322,0,0,0,0,,
14.152799999999814,2000,,,,1.87651588813971,0,0.05974242255042383,0,0,0,0,,
14.256455000000075,2000,,,,1.8831064987226287,0,0.06314804452688555,0,0,0,0,,
14.390349999999627,2000,,,,1.882340701555717,0,0.06390765731250292,0,0,0,0,,
14.49861999999918,2000,,,,1.878841506857404,0,0.06159029350525444,0,0,0,0,,
14.615254999999888,2000,,,,1.878841506857404,0,0.062029653945194344,0,0,0,0,,
14.831625,2000,,,,1.8676332634910537,0,0.061017290352274274,0,0,0,0,,
14.93847000000067,2000,,,,1.8676332634910537,0,0.06171366072839089,0,0,0,0,,
15.042599999999627,2000,,,,1.8612237078096445,0,0.06190782403719866,0,0,0,0,,
15.13306500000041,2000,,,,1.8585589838707697,0,0.06528860022668023,0,0,0,0,,
15.19859499999974,2000,,,,1.8585589838707697,0,0.06180938710892219,0,0,0,0,,
15.331450000000187,2000,,,,1.8562612600145485,0,0.05830796589387816,0,0,0,0,,
15.399609999999404,2000,,,,1.8489341335152332,0,0.05990324845303108,0,0,0,0,,
15.475334999999962,2000,,,,1.8489341335152332,0,0.06494109659829507,0,0,0,0,,
15.568524999999442,2000,,,,1.8449484703112708,0,0.06504358017735587,0,0,0,0,,
15.672775000000373,2000,,,,1.8449484703112708,0,0.061480230033227785,0,0,0,0,,
15.697285000000148,2000,,,,1.8427452548436953,0,0.06068610399619379,0,0,0,0,,
15.763224999999627,2000,,,,1.8427452548436953,0,0.061624916196512454,0,0,0,0,,
15.855240000000224,2000,,,,1.8418850378254745,0,0.06330560638759378,0,0,0,0,,
15.92575500000082,2000,,,,1.8418850378254745,0,0.0628083671051059,0,0,0,0,,
16.02934499999974,2000,,,,1.841570062898746,0,0.06136262351023276,0,0,0,0,,
16.127324999999257,2000,,,,1.841570062898746,0,0.06220147457139367,0,0,0,0,,
16.198115000000225,2000,,,,1.8414222692101714,0,0.06505322534548977,0,0,0,0,,
16.261569999999367,2000,,,,1.8414222692101714,0,0.06184587061949394,0,0,0,0,,
16.336115000000223,2000,,,,1.8399836374344578,0,0.06434072150443682,0,0,0,0,,
16.402254999999887,2000,,,,1.8399836374344578,0,0.06359121023377547,0,0,0,0,,
16.472580000000075,2000,,,,1.8361463852735735,0,0.06452580078077147,0,0,0,0,,
16.593259999999777,2000,,,,1.8361463852735735,0,0.06429229236784702,0,0,0,0,,
16.703870000000112,2000,,,,1.8342572122494722,0,0.06474286722781908,0,0,0,0,,
16.766775000000372,2000,,,,1.8279844804073222,0,0.06476920967899233,0,0,0,0,,
16.908169999999924,2000,,,,1.8279844804073222,0,0.06438631088246294,0,0,0,0,,
16.976335000000894,2000,,,,1.822138968644159,0,0.06236760186210018,0,0,0,0,,
17.07774500000011,2000,,,,1.820564123385153,0,0.06458302389265694,0,0,0,0,,
17.165774999999442,2000,,,,1.820564123385153,0,0.06554295824157681,0,0,0,0,,
17.269104999999517,2000,,,,1.8191519359952477,0,0.0640412251010635,0,0,0,0,,
17.36575,2000,,,,1.8186117621155335,0,0.061853865040923384,0,0,0,0,,
17.46633999999985,2000,,,,1.8186117621155335,0,0.060157745849287375,0,0,0,0,,
17.57719000000041,2000,,,,1.8184193668060669,0,0.061794389877217415,0,0,0,0,,
17.644604999999515,2000,,,,1.8172973954842138,0,0.060204704902191986,0,0,0,0,,
17.745240000000223,2000,,,,1.8172973954842138,0,0.06519575271176507,0,0,0,0,,
17.846375,2000,,,,1.811511468583775,0,0.06418772937927054,0,0,0,0,,
17.909369999999182,2000,,,,1.811511468583775,0,0.061648948270642705,0,0,0,0,,
